,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month
4664,1,1,0,2,0,4,2,1,1,2,1,1,0,0,0,4.0,0
4665,0,0,1,0,0,1,2,1,1,8,0,0,0,0,0,2.0,0
4666,1,1,0,1,0,4,3,1,1,0,1,1,0,1,0,3.0,1
4667,1,0,1,0,0,0,2,1,1,4,1,0,0,0,4,2.0,1
4668,0,1,1,1,1,0,3,1,1,5,1,0,1,0,2,3.0,1
4669,1,1,1,0,0,4,3,1,4,1,1,0,0,0,3,2.0,1
4670,0,0,0,0,0,4,2,1,1,4,1,1,0,0,3,2.0,0
4671,0,0,1,0,0,4,1,0,1,0,1,0,0,0,0,2.0,3
4672,0,1,1,2,0,2,2,1,1,3,1,1,0,0,5,4.0,1
4673,0,0,1,0,0,0,3,3,1,1,1,1,0,0,5,1.0,3
4674,0,1,0,1,0,0,2,0,1,1,1,0,0,0,0,3.0,1
4675,1,1,1,0,0,4,2,1,1,5,1,0,1,0,0,2.0,3
4676,0,1,0,0,0,4,2,1,1,4,1,0,1,0,7,2.0,0
4677,1,1,0,1,0,4,3,1,5,2,1,1,1,0,6,3.0,2
4678,0,0,1,0,0,0,1,1,1,0,1,0,0,0,5,2.0,2
4679,0,0,0,1,0,0,3,1,1,2,1,1,0,0,1,3.0,1
4680,0,1,1,2,0,0,3,0,1,2,1,0,0,1,3,4.0,0
4681,0,0,1,0,0,0,2,1,1,5,1,1,1,0,3,2.0,3
4682,0,0,1,0,0,1,2,1,1,9,0,0,0,0,0,2.0,2
4683,0,1,1,1,0,4,3,1,1,0,1,0,0,0,0,3.0,0
4684,1,0,1,0,0,0,3,3,1,1,1,0,0,0,3,1.0,1
4685,1,0,1,0,0,4,2,0,1,4,1,1,1,0,17,2.0,0
4686,1,1,0,0,0,4,2,1,1,4,1,0,0,0,3,2.0,2
4687,0,1,1,0,0,0,3,1,1,7,1,0,0,0,5,2.0,1
4688,1,0,1,1,0,4,2,0,1,3,1,0,0,0,6,3.0,3
4689,0,0,1,1,1,4,2,1,1,5,1,1,1,0,9,3.0,1
4690,0,0,1,1,1,4,4,3,1,2,1,0,0,0,0,2.0,1
4691,0,0,0,0,0,4,2,1,1,1,1,0,1,0,1,2.0,1
4692,1,1,1,0,0,4,2,1,1,8,1,1,1,0,4,2.0,1
4693,0,0,1,0,0,4,2,1,1,9,1,0,1,0,7,2.0,1
4694,0,0,0,0,0,4,2,3,1,5,1,0,0,0,0,1.0,2
4695,1,0,1,0,1,0,1,3,1,2,1,0,0,1,3,1.0,0
4696,0,0,1,0,0,4,2,2,1,4,1,0,0,0,0,1.0,1
4697,0,1,1,2,1,4,2,1,1,4,1,0,0,0,5,4.0,2
4698,0,0,1,0,0,4,2,1,1,4,1,0,1,0,1,2.0,2
4699,0,0,1,0,0,4,2,2,1,8,1,0,0,0,5,1.0,0
4700,0,1,1,0,0,4,3,0,1,4,1,1,1,0,5,2.0,1
4701,0,1,1,1,0,0,3,1,1,4,1,0,0,0,8,3.0,1
4702,1,0,0,1,0,4,2,1,1,2,1,0,0,0,0,3.0,1
4703,0,0,0,0,0,1,2,3,1,8,0,0,1,0,0,1.0,2
4704,1,1,1,3,1,4,2,0,1,5,1,0,0,1,2,5.0,1
4705,0,0,1,0,0,1,2,1,1,9,0,0,0,0,0,2.0,2
4706,0,0,1,1,0,0,3,3,1,4,1,0,0,0,0,2.0,2
4707,1,1,1,0,1,4,0,1,1,4,1,0,0,0,4,2.0,2
4708,0,0,1,0,0,4,2,3,1,5,1,0,0,0,7,1.0,1
4709,0,0,0,1,0,0,1,1,5,2,1,0,0,0,0,3.0,1
4710,1,1,0,0,0,4,2,1,1,1,1,0,0,0,0,2.0,0
4711,0,1,0,0,0,2,2,1,1,5,1,0,1,0,0,2.0,0
4712,0,1,1,0,0,4,2,1,1,5,1,0,0,0,4,2.0,2
4713,1,1,1,1,1,1,2,1,1,6,0,0,0,0,0,3.0,3
4714,0,0,1,0,0,0,2,1,1,4,1,0,0,0,1,2.0,2
4715,0,0,1,2,0,2,3,1,1,3,1,0,0,0,0,4.0,1
4716,1,1,1,0,0,4,2,0,1,0,1,0,0,0,1,2.0,0
4717,0,1,0,0,0,4,2,1,1,2,1,1,0,0,0,2.0,1
4718,0,0,1,0,0,1,3,1,1,8,0,0,0,0,0,2.0,1
4719,0,1,1,0,1,4,2,1,1,3,1,0,0,0,4,2.0,1
4720,0,0,0,1,1,2,2,1,1,4,1,0,0,0,5,3.0,0
4721,1,0,0,0,0,2,2,1,1,2,1,0,0,0,1,2.0,0
4722,0,0,0,0,1,4,2,1,1,5,1,1,1,0,4,2.0,1
4723,0,0,1,0,0,1,3,1,1,8,0,0,0,0,0,2.0,1
4724,0,1,1,0,0,0,2,1,1,3,1,0,0,0,7,2.0,2
4725,0,0,1,2,0,4,3,1,1,2,1,1,1,0,4,4.0,0
4726,0,0,1,0,0,1,2,1,1,4,0,0,0,0,0,2.0,0
4727,1,1,1,0,0,0,1,3,5,1,1,0,0,1,2,1.0,0
4728,0,1,0,0,1,0,3,1,1,6,1,0,1,0,8,2.0,1
4729,1,1,0,0,0,4,2,1,1,5,1,0,0,0,1,2.0,2
4730,0,0,0,0,0,1,3,1,2,7,0,0,0,0,0,2.0,0
4731,1,1,0,0,0,4,3,1,1,6,1,1,1,0,0,2.0,0
4732,0,0,0,1,0,0,1,1,5,2,1,0,0,0,0,3.0,3
4733,0,0,1,0,0,4,2,2,1,4,1,0,0,0,0,1.0,1
4734,0,0,1,0,0,4,2,1,1,7,1,0,0,0,10,2.0,2
4735,0,0,0,0,0,1,2,1,1,7,0,0,1,0,0,2.0,1
4736,0,1,1,0,0,4,3,1,1,2,1,1,0,0,8,2.0,1
4737,1,1,0,0,0,4,2,1,1,7,1,0,0,0,10,2.0,3
4738,0,0,1,0,0,1,2,1,1,9,0,0,0,0,0,2.0,2
4739,0,0,1,0,0,4,2,1,1,6,1,0,0,0,11,2.0,1
4740,1,0,1,1,0,4,2,1,4,1,1,1,1,0,1,3.0,1
4741,0,1,0,0,0,0,2,1,1,1,1,0,0,0,1,2.0,1
4742,0,1,0,0,0,4,3,0,1,3,1,0,0,0,2,2.0,1
4743,1,1,0,0,0,4,3,1,5,1,1,1,0,0,5,2.0,2
4744,0,0,1,0,0,4,2,1,1,8,1,0,0,0,11,2.0,1
4745,1,1,0,0,0,4,2,3,1,6,1,0,0,0,1,1.0,3
4746,0,0,0,0,0,1,2,1,1,7,0,0,0,0,0,2.0,1
4747,0,0,1,1,0,4,3,1,1,0,1,0,1,0,5,3.0,0
4748,0,0,1,0,0,0,3,3,1,1,1,0,0,1,0,1.0,1
4749,0,0,0,0,0,1,2,3,1,7,0,0,0,0,0,1.0,0
4750,0,0,1,0,0,1,2,4,1,9,0,0,0,0,0,1.0,2
4751,0,1,1,2,1,0,3,1,5,2,1,0,0,0,2,4.0,1
4752,1,1,0,0,0,4,3,1,1,4,1,0,0,0,0,2.0,3
4753,0,0,1,0,0,4,1,3,1,6,1,0,0,0,2,1.0,0
4754,1,1,1,1,1,0,3,1,1,5,1,0,0,0,1,3.0,1
4755,0,1,1,0,1,0,2,1,1,4,1,0,0,1,5,2.0,2
4756,0,0,1,0,0,0,2,1,1,4,1,0,0,0,3,2.0,0
4757,1,1,1,0,0,4,2,1,1,1,1,0,0,0,1,2.0,0
4758,0,1,1,0,0,4,3,1,1,2,1,0,0,1,3,2.0,1
4759,0,0,1,0,0,4,2,1,1,8,1,1,1,0,2,2.0,1
4760,0,0,1,0,0,0,2,0,1,5,1,0,0,1,3,2.0,1
4761,0,0,1,2,0,4,2,1,1,3,1,1,0,0,5,4.0,2
4762,0,0,1,1,0,0,2,0,1,5,1,0,1,1,5,3.0,2
4763,1,0,1,1,0,4,2,1,1,1,1,0,0,0,6,3.0,2
4764,1,1,1,2,0,4,2,1,1,3,1,1,1,0,1,4.0,2
4765,1,1,1,1,0,4,2,1,1,3,1,0,0,0,6,3.0,1
4766,1,1,0,0,0,4,2,1,1,5,1,0,0,0,1,2.0,3
4767,0,0,1,0,0,1,2,1,1,7,0,0,0,0,0,2.0,0
4768,1,1,1,0,0,0,3,1,1,3,1,0,0,0,2,2.0,2
4769,0,1,0,1,0,2,3,1,1,1,1,0,0,1,8,3.0,2
4770,0,0,1,0,0,4,2,2,1,8,1,0,0,0,0,1.0,3
4771,0,1,1,0,0,4,2,1,1,5,1,0,0,0,5,2.0,0
4772,0,0,1,1,0,0,2,3,1,3,1,0,0,0,1,2.0,1
4773,0,0,1,1,0,4,2,1,1,5,1,0,1,0,10,3.0,0
4774,1,1,1,0,0,4,2,1,1,6,1,1,1,0,6,2.0,2
4775,1,0,0,0,0,4,2,3,5,0,1,1,1,1,6,1.0,0
4776,0,0,0,0,0,1,2,1,1,7,0,0,0,0,0,2.0,0
4777,0,0,1,1,0,2,2,1,1,1,1,0,0,0,1,3.0,2
4778,1,1,1,1,3,0,3,1,1,6,1,1,1,1,0,3.0,2
4779,0,0,1,0,0,2,3,1,1,6,1,0,1,0,0,2.0,0
4780,1,1,1,0,1,4,3,1,1,1,1,0,0,0,1,2.0,0
4781,0,0,1,0,0,1,2,1,1,8,0,0,0,0,0,2.0,1
4782,1,0,1,1,0,4,2,1,1,3,1,0,1,0,1,3.0,1
4783,1,0,0,2,0,4,3,1,1,2,1,0,0,0,17,4.0,2
4784,0,0,1,0,0,1,2,0,1,7,0,0,0,0,0,2.0,3
4785,0,1,0,0,0,2,2,1,1,5,1,0,1,0,0,2.0,1
4786,0,0,0,0,0,4,2,4,1,9,1,0,0,0,0,1.0,1
4787,0,0,1,1,0,4,2,1,1,2,1,0,0,0,5,3.0,0
4788,0,0,1,0,0,1,2,1,1,8,0,0,0,0,0,2.0,1
4789,0,0,1,2,0,4,3,1,1,3,1,0,1,0,4,4.0,2
4790,0,0,0,0,0,4,3,1,1,3,1,1,1,0,0,2.0,1
4791,1,0,1,2,0,4,2,1,1,5,1,0,0,0,5,4.0,3
4792,0,0,1,1,1,2,2,1,1,3,1,0,0,0,7,3.0,2
4793,0,0,0,0,0,1,2,1,1,9,0,0,0,0,0,2.0,0
4794,0,0,1,0,0,1,2,1,1,8,0,0,0,0,0,2.0,0
4795,0,0,1,0,1,2,3,1,1,3,1,1,1,0,2,2.0,0
4796,1,0,0,0,0,0,2,1,1,4,1,0,0,0,1,2.0,1
4797,0,1,1,0,0,1,2,1,1,7,0,0,0,0,0,2.0,0
4798,0,0,1,0,0,4,2,0,1,3,1,0,0,0,5,2.0,0
4799,0,0,1,0,0,2,3,2,1,7,1,0,1,0,0,1.0,0
4800,0,0,1,0,0,0,2,1,1,5,1,0,0,0,1,2.0,0
4801,0,0,1,0,0,0,2,1,1,4,1,0,0,0,1,2.0,1
4802,0,0,0,0,0,1,2,3,1,8,0,0,1,0,0,1.0,2
4803,0,0,1,0,0,1,2,4,1,8,0,0,1,0,0,1.0,1
4804,0,1,0,1,0,0,2,0,1,1,1,0,0,0,0,3.0,0
4805,1,0,1,0,0,2,3,1,1,0,1,0,0,0,0,2.0,0
4806,0,0,0,0,0,1,2,1,1,8,0,0,0,0,0,2.0,1
4807,0,0,1,0,0,4,2,4,1,5,1,0,0,0,1,1.0,2
4808,0,0,1,2,0,4,3,1,1,3,1,0,1,0,5,4.0,3
4809,0,0,1,0,0,2,2,1,1,6,1,0,0,0,4,2.0,3
4810,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,2.0,3
4811,0,0,0,0,1,0,2,1,1,3,1,0,1,0,4,2.0,1
4812,0,0,1,0,0,0,2,1,1,5,1,0,0,0,7,2.0,2
4813,1,1,1,0,1,4,3,1,1,5,1,0,0,0,1,2.0,1
4814,1,1,0,0,0,4,2,1,1,8,1,1,1,0,1,2.0,0
4815,0,1,0,1,0,2,2,1,2,3,1,1,1,0,7,3.0,1
4816,0,0,1,0,0,1,2,1,1,8,0,0,0,0,0,2.0,0
4817,0,1,1,0,1,0,3,0,1,5,1,1,1,0,8,2.0,0
4818,0,1,1,1,0,4,2,1,1,3,1,0,0,1,7,3.0,2
4819,0,0,1,0,0,1,2,1,1,8,0,0,0,0,0,2.0,1
4820,0,1,0,2,1,4,3,1,1,3,1,1,1,0,0,4.0,0
4821,1,1,1,0,1,4,3,0,1,1,1,0,0,0,1,2.0,1
4822,0,0,0,0,0,4,2,2,1,7,1,1,0,0,11,1.0,2
4823,1,0,1,2,0,1,3,1,1,4,0,0,0,0,0,4.0,0
4824,1,0,1,0,0,4,2,0,1,6,1,0,0,0,1,2.0,3
4825,0,0,1,0,0,4,2,3,1,4,1,1,1,0,0,1.0,0
4826,0,1,1,0,0,4,3,1,1,1,1,1,1,1,3,2.0,2
4827,0,0,1,0,0,0,2,1,1,6,1,0,0,0,1,2.0,1
4828,1,1,0,0,1,4,2,1,1,3,1,0,1,0,6,2.0,1
4829,0,0,0,0,0,0,2,1,1,5,1,0,0,0,3,2.0,2
4830,1,1,1,1,0,4,3,3,1,1,1,0,0,0,1,2.0,0
4831,0,1,0,0,0,1,2,1,1,8,0,0,0,0,0,2.0,1
4832,1,1,1,0,1,0,3,1,1,7,1,0,1,0,1,2.0,0
4833,1,0,1,0,0,0,3,1,1,6,1,0,0,1,2,2.0,1
4834,0,0,1,0,0,4,2,2,1,6,1,0,0,0,1,1.0,1
4835,1,1,0,0,0,4,2,1,1,1,1,0,0,0,1,2.0,1
4836,1,0,1,1,0,0,2,1,1,3,1,0,1,0,6,3.0,3
4837,1,1,1,0,0,2,3,3,1,0,1,0,0,1,0,1.0,0
4838,1,0,0,0,0,4,3,1,1,3,1,0,0,0,1,2.0,0
4839,0,1,1,0,0,4,3,1,1,4,1,0,0,0,8,2.0,1
4840,0,0,0,2,0,4,2,1,5,1,1,0,0,0,7,4.0,0
4841,1,1,1,0,1,4,3,1,5,1,1,0,0,0,1,2.0,0
4842,1,0,1,2,0,4,2,1,1,2,1,0,0,0,1,4.0,2
4843,0,0,1,0,0,4,3,3,1,3,1,0,0,0,0,1.0,0
4844,0,0,1,0,0,4,2,1,1,5,1,0,0,0,11,2.0,1
4845,0,1,1,0,0,0,2,1,1,7,1,0,0,0,1,2.0,0
4846,0,1,1,0,0,1,2,3,1,9,0,0,1,0,0,1.0,3
4847,0,1,1,2,0,4,2,1,1,2,1,1,0,0,0,4.0,2
4848,0,1,1,1,0,2,2,0,1,3,1,0,0,0,3,3.0,3
4849,0,0,0,3,0,4,2,1,1,3,1,0,0,0,18,5.0,0
4850,1,1,1,0,0,1,2,0,1,7,0,0,0,0,0,2.0,0
4851,0,0,1,0,0,1,2,1,1,7,0,0,0,0,0,2.0,2
4852,0,0,1,0,0,1,2,1,1,8,0,0,0,0,0,2.0,0
4853,1,1,0,0,0,4,2,1,1,3,1,0,0,0,1,2.0,1
4854,1,1,0,0,0,0,2,1,2,1,1,1,0,0,0,2.0,0
4855,0,0,1,0,1,1,2,1,1,8,0,0,0,0,0,2.0,3
4856,1,1,1,2,2,0,3,1,1,3,1,0,0,0,5,4.0,2
4857,1,1,0,2,0,2,2,1,1,1,1,0,1,0,1,4.0,1
4858,0,0,0,0,0,1,2,4,1,7,0,0,1,0,0,1.0,1
4859,0,1,1,0,2,0,3,1,1,4,1,0,1,0,0,2.0,0
4860,0,0,1,0,0,4,2,1,1,7,1,0,0,1,4,2.0,1
4861,1,0,1,0,0,2,2,0,1,0,1,0,0,0,1,2.0,0
4862,0,0,1,0,0,2,2,4,1,5,1,0,1,0,5,1.0,3
4863,0,1,1,1,0,4,3,3,1,3,1,0,0,0,0,2.0,1
4864,0,1,0,0,0,4,2,1,1,4,1,1,0,0,5,2.0,0
4865,0,0,0,0,0,4,3,2,1,8,1,0,0,0,5,1.0,0
4866,0,1,1,2,1,0,3,1,1,4,1,0,1,0,0,4.0,2
4867,0,0,1,1,0,0,3,1,1,1,1,1,0,1,5,3.0,3
4868,1,1,1,1,0,2,3,1,1,2,1,1,0,0,0,3.0,0
4869,0,0,1,2,0,4,3,1,1,6,1,0,0,0,0,4.0,2
4870,0,0,1,3,0,4,2,1,1,2,1,1,0,0,0,5.0,1
4871,0,0,0,0,0,0,2,1,1,7,1,1,1,0,4,2.0,3
4872,0,0,1,0,0,1,2,4,1,8,0,0,0,0,0,1.0,0
4873,0,0,1,2,0,0,3,1,1,3,1,0,0,0,4,4.0,1
4874,0,0,1,0,0,4,2,1,1,5,1,0,0,0,0,2.0,3
4875,0,0,1,0,0,0,3,1,1,5,1,0,1,0,8,2.0,1
4876,0,0,1,0,0,4,2,1,1,4,1,1,0,0,8,2.0,2
4877,0,0,1,0,1,0,3,3,1,3,1,0,1,1,12,1.0,0
4878,0,0,1,0,0,1,2,1,1,8,0,0,0,0,0,2.0,1
4879,0,0,1,0,0,2,2,1,1,6,1,0,0,0,4,2.0,3
4880,1,1,1,0,1,4,2,3,1,3,1,0,0,0,1,1.0,0
4881,0,0,0,1,0,4,2,1,5,1,1,0,0,0,0,3.0,3
4882,1,1,0,0,0,0,2,1,1,5,1,0,0,0,1,2.0,0
4883,0,0,1,0,0,4,3,1,1,2,1,0,0,1,0,2.0,2
4884,0,0,0,0,0,4,2,1,1,1,1,0,0,0,3,2.0,2
4885,1,1,1,0,0,4,2,0,1,4,1,1,0,0,6,2.0,1
4886,0,1,1,0,0,4,1,1,1,6,1,1,1,0,8,2.0,0
4887,0,1,1,0,0,0,2,1,1,5,1,0,1,1,4,2.0,3
4888,0,0,1,0,0,4,2,2,1,6,1,0,0,0,3,1.0,0
4889,0,0,1,0,0,0,3,1,1,4,1,1,1,0,2,2.0,1
4890,0,0,0,0,0,4,2,3,1,4,1,0,0,1,13,1.0,0
4891,1,0,1,0,0,4,2,1,1,2,1,0,0,0,1,2.0,1
4892,0,0,1,0,0,1,2,3,1,8,0,0,1,0,0,1.0,2
4893,0,0,0,0,0,1,2,1,1,8,0,0,1,0,0,2.0,0
4894,1,1,1,0,0,0,2,1,4,1,1,0,0,0,0,2.0,1
4895,0,1,1,1,0,4,2,0,1,4,1,0,0,0,3,3.0,2
4896,0,1,1,0,1,4,2,1,1,5,1,0,0,0,5,2.0,0
4897,0,0,0,1,0,2,3,0,2,3,1,0,1,0,0,3.0,1
4898,1,1,1,0,0,4,2,1,1,1,1,0,0,0,1,2.0,2
4899,0,0,1,0,0,4,2,3,1,7,1,0,0,0,1,1.0,1
4900,0,0,1,0,1,0,2,1,1,6,1,0,1,0,0,2.0,2
4901,0,0,0,0,0,4,2,4,2,6,1,0,0,0,5,1.0,3
4902,1,1,0,1,1,0,3,1,1,2,1,0,0,0,2,3.0,1
4903,0,0,0,0,0,4,3,1,1,6,1,0,0,0,3,2.0,2
4904,0,1,1,0,1,0,2,2,1,6,1,0,1,1,1,1.0,0
4905,1,1,0,0,0,1,3,1,1,7,0,0,0,0,0,2.0,2
4906,1,1,1,0,0,4,2,1,1,6,1,0,0,0,0,2.0,0
4907,0,1,1,0,1,0,2,1,1,6,1,0,0,0,2,2.0,3
4908,1,1,0,0,1,0,3,2,1,2,1,0,1,0,0,1.0,1
4909,0,0,1,0,0,0,2,1,1,4,1,0,0,0,1,2.0,3
4910,0,1,1,0,2,0,2,0,1,6,1,0,0,0,0,2.0,3
4911,0,0,1,0,0,1,2,3,1,8,0,0,0,0,0,1.0,0
4912,0,0,1,2,1,0,2,3,1,3,1,0,0,0,3,3.0,3
4913,0,1,1,0,0,0,2,1,1,5,1,0,1,0,3,2.0,3
4914,1,1,1,1,0,4,2,1,1,2,1,0,1,0,6,3.0,2
4915,0,1,0,0,0,1,2,3,1,8,0,0,0,0,0,1.0,3
4916,1,0,1,0,0,4,3,1,1,5,1,0,0,0,4,2.0,3
4917,0,0,1,0,0,4,2,1,1,7,1,1,1,0,2,2.0,2
4918,0,0,0,3,0,4,1,1,2,4,1,1,0,0,3,5.0,2
4919,1,1,1,0,1,4,2,3,1,3,1,0,0,1,2,1.0,0
4920,0,1,1,0,1,0,2,1,1,4,1,0,0,1,5,2.0,1
4921,1,1,1,0,1,0,3,2,5,8,1,0,0,0,1,1.0,2
4922,0,0,1,0,0,4,3,3,1,1,1,0,1,0,5,1.0,1
4923,0,0,1,0,0,1,2,0,1,7,0,0,0,0,0,2.0,0
4924,1,1,0,1,0,4,2,1,1,3,1,0,1,0,1,3.0,1
4925,0,1,1,0,0,4,3,1,1,5,1,0,1,0,5,2.0,2
4926,0,0,1,0,0,0,3,2,1,3,1,1,0,0,1,1.0,0
4927,0,0,0,1,0,0,2,1,5,3,1,0,0,0,3,3.0,1
4928,0,0,1,0,0,1,2,1,1,8,0,0,0,0,0,2.0,3
4929,0,0,1,0,0,1,0,1,1,8,0,0,0,0,0,2.0,2
4930,1,1,0,1,1,0,3,1,2,2,1,0,1,0,2,3.0,2
4931,0,0,0,0,0,4,2,3,1,6,1,0,0,0,4,1.0,0
4932,0,0,1,0,0,4,2,1,1,6,1,1,0,0,0,2.0,3
4933,0,0,0,0,0,1,3,1,1,7,0,0,0,0,0,2.0,0
4934,1,1,1,0,0,2,3,1,1,1,1,0,0,0,4,2.0,3
4935,1,0,1,1,0,4,2,1,1,3,1,1,0,0,1,3.0,1
4936,0,0,1,0,0,1,2,1,1,8,0,0,0,0,0,2.0,2
4937,0,0,1,0,0,1,2,0,1,7,0,0,0,0,0,2.0,0
4938,0,0,1,0,0,4,2,2,1,6,1,0,1,0,4,1.0,1
4939,0,1,1,1,1,2,3,1,1,5,1,0,1,1,5,3.0,1
4940,1,1,0,0,0,4,2,3,1,2,1,1,0,0,6,1.0,1
4941,1,1,1,3,0,0,2,1,1,4,1,0,0,0,6,5.0,0
4942,0,0,1,0,0,2,2,3,1,8,1,0,0,0,7,1.0,1
4943,0,1,1,0,1,4,2,1,1,5,1,0,0,0,5,2.0,0
4944,1,1,1,0,0,4,2,1,1,6,1,1,0,0,10,2.0,2
4945,0,0,1,0,0,4,2,2,1,3,1,0,0,0,5,1.0,2
4946,0,0,0,0,0,4,3,2,1,8,1,0,0,0,5,1.0,2
4947,0,1,1,0,1,0,3,1,1,2,1,0,0,0,2,2.0,0
4948,0,0,1,0,0,4,3,3,1,2,1,0,0,0,4,1.0,0
4949,0,0,0,0,0,4,2,1,2,5,1,0,0,0,13,2.0,2
4950,0,0,1,0,0,1,2,0,1,7,0,0,1,0,0,2.0,0
4951,0,0,1,0,0,4,3,3,1,6,1,0,0,1,8,1.0,1
4952,1,1,0,2,1,4,3,1,1,2,1,1,0,0,0,4.0,0
4953,0,0,0,0,0,4,2,1,5,4,1,1,1,0,13,2.0,2
4954,0,0,1,0,0,0,2,1,1,4,1,1,1,0,5,2.0,1
4955,1,1,0,2,1,2,2,1,5,4,1,0,1,0,6,4.0,3
4956,0,0,1,0,0,2,2,1,1,5,1,0,0,1,0,2.0,1
4957,1,1,1,1,1,0,2,1,5,1,1,0,1,0,0,3.0,0
4958,0,1,1,0,1,0,3,3,1,7,1,0,0,1,2,1.0,0
4959,0,0,0,1,0,1,2,0,1,2,0,0,0,0,0,3.0,1
4960,0,0,1,0,0,0,2,4,1,7,1,1,1,0,3,1.0,2
4961,0,0,0,0,0,0,2,4,1,6,1,0,1,0,13,1.0,0
4962,0,0,1,1,0,0,3,3,1,0,1,0,0,0,0,2.0,0
4963,1,1,1,0,1,4,3,0,1,1,1,0,0,0,1,2.0,1
4964,0,1,1,0,1,4,3,0,3,3,1,0,0,1,6,2.0,2
4965,0,1,0,0,0,2,2,1,1,4,1,0,0,0,5,2.0,2
4966,0,0,1,0,0,1,2,1,1,7,0,0,0,0,0,2.0,0
4967,0,1,0,0,1,0,2,1,1,7,1,1,0,0,2,2.0,1
4968,0,0,0,2,0,0,2,1,1,2,1,1,1,0,1,4.0,0
4969,0,1,1,3,0,0,2,1,1,3,1,0,0,0,3,5.0,0
4970,1,1,1,1,3,0,1,0,3,5,1,0,0,0,10,3.0,2
4971,0,1,1,1,1,0,3,0,1,2,1,1,0,0,2,3.0,0
4972,0,1,1,1,0,0,2,1,1,3,1,0,0,0,0,3.0,2
4973,0,0,1,0,0,4,2,1,1,7,1,0,0,0,7,2.0,2
4974,0,0,1,1,1,2,3,1,1,3,1,0,0,0,2,3.0,0
4975,0,0,1,1,0,4,2,1,1,1,1,1,1,0,1,3.0,3
4976,0,0,1,2,0,4,2,1,5,3,1,0,0,0,5,4.0,3
4977,0,0,1,0,0,0,2,1,1,7,1,0,0,0,0,2.0,2
4978,0,0,0,0,0,0,2,4,2,5,1,1,1,0,3,1.0,3
4979,1,1,0,0,0,4,3,1,1,1,1,1,0,1,2,2.0,0
4980,1,1,1,0,1,4,2,1,1,7,1,1,1,0,4,2.0,0
4981,1,1,0,2,0,4,2,1,5,2,1,1,0,0,1,4.0,3
4982,1,0,0,0,0,0,2,1,1,1,1,1,0,0,5,2.0,0
4983,1,0,1,0,0,4,2,3,1,5,1,1,0,0,1,1.0,0
4984,0,0,1,2,1,0,3,1,1,4,1,1,0,0,8,4.0,2
4985,0,1,1,0,0,0,3,3,5,1,1,0,0,0,5,1.0,1
4986,0,1,0,0,0,4,3,1,1,3,1,1,1,0,3,2.0,3
4987,0,0,0,0,0,0,2,3,1,4,1,0,0,1,5,1.0,2
4988,0,1,1,1,0,2,3,1,1,4,1,0,0,0,5,3.0,0
4989,0,0,1,1,0,4,2,1,4,3,1,0,0,1,1,3.0,0
4990,1,1,1,0,0,4,2,3,1,1,1,0,0,0,0,1.0,0
4991,0,0,1,1,0,4,2,2,1,3,1,0,0,0,0,2.0,0
4992,0,0,1,0,0,1,3,1,1,8,0,0,0,0,0,2.0,1
4993,1,0,1,1,0,4,2,1,1,2,1,1,0,0,4,3.0,0
4994,0,0,1,1,0,4,2,2,1,3,1,0,0,0,0,2.0,2
4995,1,0,0,0,0,4,2,1,1,2,1,0,0,0,1,2.0,1
4996,0,1,0,0,1,4,3,1,1,3,1,0,1,1,8,2.0,1
4997,1,1,1,2,0,4,3,1,1,3,1,0,0,0,2,4.0,3
4998,1,1,1,0,0,0,2,1,2,3,1,1,1,0,1,2.0,0
4999,0,0,0,1,0,4,2,0,1,4,1,0,0,0,13,3.0,2
5000,1,1,1,0,0,4,3,1,5,1,1,0,0,0,1,2.0,2
5001,0,0,0,1,0,4,2,1,1,2,1,0,0,0,3,3.0,0
5002,0,1,1,1,0,4,2,1,1,4,1,1,0,0,3,3.0,3
5003,1,0,1,0,0,0,3,3,1,1,1,0,0,0,3,1.0,1
5004,0,0,1,0,0,1,2,4,1,9,0,0,0,0,0,1.0,2
5005,1,1,1,0,0,0,2,1,1,2,1,0,1,0,1,2.0,1
5006,0,0,0,1,0,4,3,0,1,2,1,1,0,0,8,3.0,3
5007,0,0,1,0,0,0,2,1,1,4,1,0,1,0,0,2.0,3
5008,1,1,1,1,0,4,3,1,1,2,1,0,0,0,2,3.0,2
5009,0,0,0,0,0,4,2,1,1,3,1,0,1,0,11,2.0,0
5010,1,1,1,1,0,4,2,1,1,3,1,0,0,0,6,3.0,2
5011,0,0,1,0,0,1,3,3,1,8,0,0,0,0,0,1.0,1
5012,1,0,0,1,1,0,2,1,1,3,1,1,1,0,6,3.0,0
5013,0,0,1,1,0,4,2,1,1,2,1,1,0,0,13,3.0,0
5014,0,0,1,1,0,0,2,1,1,3,1,0,0,0,0,3.0,1
5015,0,0,1,1,0,4,1,1,1,2,1,1,1,0,3,3.0,1
5016,0,0,0,0,0,1,3,3,1,7,0,0,1,0,0,1.0,3
5017,1,0,1,0,0,1,2,0,1,6,0,0,0,0,0,2.0,0
5018,1,0,1,0,1,0,3,3,1,1,1,0,0,1,1,1.0,2
5019,1,1,1,0,0,4,2,3,2,3,1,0,0,0,6,1.0,2
